"x"	"family"	"TRY30_PhylogeneticGroup.y"	"leafNa"
"981"	"Aspidosperma schultesii"	"Apocynaceae"	"Angiosperm"	2.06000000040893
"982"	"Aspidosperma spruceanum"	"Apocynaceae"	"Angiosperm"	2.12000000067009
"984"	"Aspidosperma tomentosum"	"Apocynaceae"	"Angiosperm"	2.16499999901611
"985"	"Aspidosperma ulei"	"Apocynaceae"	"Angiosperm"	2.34999999963324
"990"	"Astrocaryum chambira"	"Arecaceae"	"Angiosperm"	2.00999999985732
"991"	"Astrocaryum mexicanum"	"Arecaceae"	"Angiosperm"	1.24999999960724
"992"	"Astrocaryum murumuru"	"Arecaceae"	"Angiosperm"	1.32999999968923
"993"	"Astrocaryum standleyanum"	"Arecaceae"	"Angiosperm"	1.99000000052456
"995"	"Astroloma xerophyllum"	"Ericaceae"	"Angiosperm"	2.19000000037578
"999"	"Astronium graveolens"	"Anacardiaceae"	"Angiosperm"	1.64000000026878
"1000"	"Astronium lecointei"	"Anacardiaceae"	"Angiosperm"	2.58500000010239
"1003"	"Astrotricha floccosa"	"Araliaceae"	"Angiosperm"	1.24000000047499
"1004"	"Astrotricha latifolia"	"Araliaceae"	"Angiosperm"	1.61999999960425
"1010"	"Atherosperma moschatum"	"Atherospermataceae"	"Angiosperm"	1.95000000082747
"1019"	"Atraphaxis frutescens"	"Polygonaceae"	"Angiosperm"	1.13500000007563
"1024"	"Atriplex canescens"	"Amaranthaceae"	"Angiosperm"	5.8299999978872
"1029"	"Atriplex halimus"	"Amaranthaceae"	"Angiosperm"	2.8649999995224
"1031"	"Atriplex lampa"	"Amaranthaceae"	"Angiosperm"	2.60999999912669
"1036"	"Atriplex nummularia"	"Amaranthaceae"	"Angiosperm"	3.25999999876571
"1041"	"Atriplex stipitata"	"Amaranthaceae"	"Angiosperm"	2.41000000119882
"1049"	"Aucuba japonica"	"Garryaceae"	"Angiosperm"	1.99499999931806
"1050"	"Aulax umbellata"	"Proteaceae"	"Angiosperm"	1.67999999930252
"1053"	"Austrocedrus chilensis"	"Cupressaceae"	"Gymnosperm"	2.13999999992775
"1060"	"Avicennia marina"	"Acanthaceae"	"Angiosperm"	2.86000000048116
"1062"	"Azadirachta indica"	"Meliaceae"	"Angiosperm"	1.83000000026841
"1072"	"Baccaurea parviflora"	"Phyllanthaceae"	"Angiosperm"	0.840000000121613
"1074"	"Baccaurea racemosa"	"Phyllanthaceae"	"Angiosperm"	0.919999999943927
"1075"	"Baccaurea ramiflora"	"Phyllanthaceae"	"Angiosperm"	0.890000000227797
"1076"	"Baccaurea reticulata"	"Phyllanthaceae"	"Angiosperm"	1.11999999965616
"1078"	"Baccharis angustifolia"	"Compositae"	"Angiosperm"	1.8600000005113
"1079"	"Baccharis arbutifolia"	"Compositae"	"Angiosperm"	2.78000000082692
"1084"	"Baccharis pilularis"	"Compositae"	"Angiosperm"	2.42999999914353
"1085"	"Baccharis salicina"	"Compositae"	"Angiosperm"	2.04499999898821
"1086"	"Baccharis sarothroides"	"Compositae"	"Angiosperm"	2.14999999969992
"1087"	"Baccharis sergiloides"	"Compositae"	"Angiosperm"	2.69000000103902
"1098"	"Bactris maraja"	"Arecaceae"	"Angiosperm"	1.27500000049675
"1099"	"Bactris simplicifrons"	"Arecaceae"	"Angiosperm"	1.52000000021556
"1100"	"Baeckea brevifolia"	"Myrtaceae"	"Angiosperm"	1.75000000011301
"1101"	"Baeckea crassifolia"	"Myrtaceae"	"Angiosperm"	3.24000000063427
"1104"	"Baeckea imbricata"	"Myrtaceae"	"Angiosperm"	1.38999999980179
"1106"	"Bagassa guianensis"	"Moraceae"	"Angiosperm"	2.98999999879624
"1108"	"Baikiaea plurijuga"	"Leguminosae"	"Angiosperm"	2.59999999992867
"1111"	"Balakata baccata"	"Euphorbiaceae"	"Angiosperm"	1.75999999991189
"1114"	"Balanites maughamii"	"Zygophyllaceae"	"Angiosperm"	4.97999999981792
"1118"	"Balizia elegans"	"Leguminosae"	"Angiosperm"	2.00999999985732
"1124"	"Banara nitida"	"Salicaceae"	"Angiosperm"	1.24000000047499
"1125"	"Banksia aemula"	"Proteaceae"	"Angiosperm"	1.05500000007593
"1126"	"Banksia attenuata"	"Proteaceae"	"Angiosperm"	2.31000000107715
"1127"	"Banksia baueri"	"Proteaceae"	"Angiosperm"	1.79000000026373
"1134"	"Banksia integrifolia"	"Proteaceae"	"Angiosperm"	1.65000000014439
"1135"	"Banksia leptophylla"	"Proteaceae"	"Angiosperm"	1.10000000021524
"1137"	"Banksia marginata"	"Proteaceae"	"Angiosperm"	1.4499999993729
"1138"	"Banksia menziesii"	"Proteaceae"	"Angiosperm"	2.59000000074735
"1139"	"Banksia oblongifolia"	"Proteaceae"	"Angiosperm"	1.80000000017619
"1140"	"Banksia ornata"	"Proteaceae"	"Angiosperm"	1.87000000024965
"1141"	"Banksia prionotes"	"Proteaceae"	"Angiosperm"	2.28000000007672
"1142"	"Banksia robur"	"Proteaceae"	"Angiosperm"	1.1599999998628
"1143"	"Banksia serrata"	"Proteaceae"	"Angiosperm"	1.37000000021915
"1145"	"Banksia spinulosa"	"Proteaceae"	"Angiosperm"	1.0100000001483
"1159"	"Bassia prostrata"	"Amaranthaceae"	"Angiosperm"	1.73000000084824
"1160"	"Bassia scoparia"	"Amaranthaceae"	"Angiosperm"	0.989999999854966
"1162"	"Batesia floribunda"	"Leguminosae"	"Angiosperm"	1.38999999980179
"1164"	"Batocarpus amazonicus"	"Moraceae"	"Angiosperm"	1.00500000049141
"1165"	"Batocarpus costaricensis"	"Moraceae"	"Angiosperm"	0.859999999771742
"1166"	"Batocarpus orinocensis"	"Moraceae"	"Angiosperm"	1.47000000030775
"1168"	"Bauhinia arborea"	"Leguminosae"	"Angiosperm"	2.32499999990858
"1169"	"Bauhinia brachycalyx"	"Leguminosae"	"Angiosperm"	1.78499999958659
"1171"	"Bauhinia divaricata"	"Leguminosae"	"Angiosperm"	2.13000000059356
"1176"	"Bauhinia multinervia"	"Leguminosae"	"Angiosperm"	0.91000000042883
"1177"	"Bauhinia petersiana"	"Leguminosae"	"Angiosperm"	2.19000000037578
"1180"	"Bauhinia racemosa"	"Leguminosae"	"Angiosperm"	1.55999999959214
"1182"	"Bauhinia rufa"	"Leguminosae"	"Angiosperm"	3.45999999975907
"1186"	"Bauhinia variegata"	"Leguminosae"	"Angiosperm"	2.13500000068194
"1223"	"Beilschmiedia pendula"	"Lauraceae"	"Angiosperm"	2.47999999956131
"1226"	"Beilschmiedia tarairi"	"Lauraceae"	"Angiosperm"	1.69999999989431
"1227"	"Beilschmiedia tawa"	"Lauraceae"	"Angiosperm"	1.22999999952728
"1228"	"Beilschmiedia tooram"	"Lauraceae"	"Angiosperm"	1.8099999994973
"1232"	"Bellucia grossularioides"	"Melastomataceae"	"Angiosperm"	2.17000000097136
"1233"	"Bellucia pentamera"	"Melastomataceae"	"Angiosperm"	1.55000000010671
"1235"	"Berberis amurensis"	"Berberidaceae"	"Angiosperm"	0.870000000290152
"1239"	"Berberis diaphana"	"Berberidaceae"	"Angiosperm"	1.739999999606
"1242"	"Berberis ilicifolia"	"Berberidaceae"	"Angiosperm"	2.41000000119882
"1251"	"Berberis thunbergii"	"Berberidaceae"	"Angiosperm"	0.58000000025617
"1252"	"Berberis vulgaris"	"Berberidaceae"	"Angiosperm"	1.27500000049675
"1253"	"Berchemia discolor"	"Rhamnaceae"	"Angiosperm"	6.17999999709788
"1254"	"Berchemia zeyheri"	"Rhamnaceae"	"Angiosperm"	1.4499999993729
"1264"	"Bertholletia excelsa"	"Lecythidaceae"	"Angiosperm"	2.69999999997223
"1265"	"Bertiera guianensis"	"Rubiaceae"	"Angiosperm"	1.69000000010988
"1266"	"Bertya cunninghamii"	"Euphorbiaceae"	"Angiosperm"	3.23500000015249
"1269"	"Betula albosinensis"	"Betulaceae"	"Angiosperm"	1.29999999939226
"1270"	"Betula alleghaniensis"	"Betulaceae"	"Angiosperm"	0.810000000255679
"1271"	"Betula alnoides"	"Betulaceae"	"Angiosperm"	1.61999999960425
"1275"	"Betula ermanii"	"Betulaceae"	"Angiosperm"	1.17000000022269
"1276"	"Betula fruticosa"	"Betulaceae"	"Angiosperm"	1.22999999952728
"1277"	"Betula glandulosa"	"Betulaceae"	"Angiosperm"	1.49999999983775
"1280"	"Betula lenta"	"Betulaceae"	"Angiosperm"	0.914999999731553
"1281"	"Betula luminifera"	"Betulaceae"	"Angiosperm"	1.34000000004982
"1284"	"Betula nana"	"Betulaceae"	"Angiosperm"	1.75000000011301
"1286"	"Betula nigra"	"Betulaceae"	"Angiosperm"	1.64499999964248
"1288"	"Betula papyrifera"	"Betulaceae"	"Angiosperm"	1.4000000005303
"1289"	"Betula pendula"	"Betulaceae"	"Angiosperm"	1.26000000004613
"1290"	"Betula platyphylla"	"Betulaceae"	"Angiosperm"	1.15500000003031
"1291"	"Betula populifolia"	"Betulaceae"	"Angiosperm"	1.03999999984059
"1292"	"Betula pubescens"	"Betulaceae"	"Angiosperm"	1.06999999949302
"1293"	"Betula pumila"	"Betulaceae"	"Angiosperm"	1.5449999994597
"1294"	"Betula utilis"	"Betulaceae"	"Angiosperm"	0.91000000042883
"1295"	"Beureria cumanensis"	"Boraginaceae"	"Angiosperm"	2.47000000088948
"1296"	"Beyeria opaca"	"Euphorbiaceae"	"Angiosperm"	2.73999999890406
"1298"	"Bhesa paniculata"	"Centroplacaceae"	"Angiosperm"	1.49000000006352
"1300"	"Bischofia javanica"	"Phyllanthaceae"	"Angiosperm"	1.52000000021556
"1301"	"Bixa arborea"	"Bixaceae"	"Angiosperm"	1.51000000026148
"1303"	"Bixa orellana"	"Bixaceae"	"Angiosperm"	1.53499999993989
"1304"	"Bixa platycarpa"	"Bixaceae"	"Angiosperm"	1.83000000026841
"1307"	"Blastus cochinchinensis"	"Melastomataceae"	"Angiosperm"	0.770000000103494
"1311"	"Blepharocalyx salicifolius"	"Myrtaceae"	"Angiosperm"	1.34999999939204
"1313"	"Blighia sapida"	"Sapindaceae"	"Angiosperm"	1.84000000069755
"1315"	"Blighia welwitschii"	"Sapindaceae"	"Angiosperm"	1.84000000069755
"1316"	"Blumeodendron calophyllum"	"Euphorbiaceae"	"Angiosperm"	2.95999999900553
"1322"	"Bocoa prouacensis"	"Leguminosae"	"Angiosperm"	2.54999999956565
"1325"	"Bolusanthus speciosus"	"Leguminosae"	"Angiosperm"	4.63999999889492
"1329"	"Bombax ceiba"	"Malvaceae"	"Angiosperm"	1.48499999962183
"1336"	"Boronia ledifolia"	"Rutaceae"	"Angiosperm"	1.89500000088233
"1340"	"Boscia albitrunca"	"Capparaceae"	"Angiosperm"	6.27000000222692
"1350"	"Bossiaea eriocarpa"	"Leguminosae"	"Angiosperm"	3.8099999994719
"1353"	"Bossiaea walkeri"	"Leguminosae"	"Angiosperm"	3.85999999815979
"1354"	"Boswellia serrata"	"Burseraceae"	"Angiosperm"	1.52000000021556
"1356"	"Botryarrhena pendula"	"Rubiaceae"	"Angiosperm"	2.63500000001759
"1362"	"Bougainvillea spectabilis"	"Nyctaginaceae"	"Angiosperm"	1.59999999960682
"1363"	"Bougainvillea spinosa"	"Nyctaginaceae"	"Angiosperm"	3.48999999925197
"1364"	"Bourreria cumanensis"	"Boraginaceae"	"Angiosperm"	2.19500000103794
"1366"	"Bowdichia virgilioides"	"Leguminosae"	"Angiosperm"	3.97999999882054
"1367"	"Brabejum stellatifolium"	"Proteaceae"	"Angiosperm"	2.17000000097136
"1374"	"Brachychiton megaphyllus"	"Malvaceae"	"Angiosperm"	1.97499999930266
"1375"	"Brachychiton populneus"	"Malvaceae"	"Angiosperm"	2.11499999894622
"1377"	"Brachyglottis revoluta"	"Compositae"	"Angiosperm"	3.60999999875531
"1378"	"Brachylaena discolor"	"Compositae"	"Angiosperm"	1.77000000073324
"1386"	"Brachystegia boehmii"	"Leguminosae"	"Angiosperm"	5.64000000276378
"1395"	"Brachystegia spiciformis"	"Leguminosae"	"Angiosperm"	3.22000000142866
"1398"	"Bravaisia integerrima"	"Acanthaceae"	"Angiosperm"	1.95999999952485
"1407"	"Breynia oblongifolia"	"Phyllanthaceae"	"Angiosperm"	1.87000000024965
"1410"	"Bridelia cathartica"	"Phyllanthaceae"	"Angiosperm"	4.03000000016688
"1415"	"Bridelia insulana"	"Phyllanthaceae"	"Angiosperm"	1.63000000029557
"1416"	"Bridelia micrantha"	"Phyllanthaceae"	"Angiosperm"	1.1599999998628
"1419"	"Bridelia retusa"	"Phyllanthaceae"	"Angiosperm"	1.4000000005303
"1420"	"Bridelia stipularis"	"Phyllanthaceae"	"angiosperm"	1.03500000029256
"1421"	"Bridelia tomentosa"	"Phyllanthaceae"	"Angiosperm"	1.34000000004982
"1423"	"Brosimum acutifolium"	"Moraceae"	"Angiosperm"	1.30500000029407
"1424"	"Brosimum alicastrum"	"Moraceae"	"Angiosperm"	1.88999999986477
"1427"	"Brosimum guianense"	"Moraceae"	"Angiosperm"	1.72000000030038
"1428"	"Brosimum lactescens"	"Moraceae"	"Angiosperm"	1.29999999939226
"1429"	"Brosimum parinarioides"	"Moraceae"	"Angiosperm"	3.18000000066117
"1430"	"Brosimum potabile"	"Moraceae"	"Angiosperm"	2.32499999990858
"1431"	"Brosimum rubescens"	"Moraceae"	"Angiosperm"	1.67999999930252
"1432"	"Brosimum utile"	"Moraceae"	"Angiosperm"	1.7750000001289
"1433"	"Broussaisia arguta"	"Hydrangeaceae"	"Angiosperm"	0.980000000311169
"1437"	"Broussonetia papyrifera"	"Moraceae"	"Angiosperm"	0.750000000338836
"1438"	"Brownea grandiceps"	"Leguminosae"	"Angiosperm"	1.39499999961871
"1457"	"Buchanania obovata"	"Anacardiaceae"	"Angiosperm"	1.89500000088233
"1460"	"Buchenavia congesta"	"Combretaceae"	"Angiosperm"	1.67999999930252
"1461"	"Buchenavia grandis"	"Combretaceae"	"Angiosperm"	0.929999999846397
"1463"	"Buchenavia macrophylla"	"Combretaceae"	"Angiosperm"	1.16499999997942
"1467"	"Buchenavia parvifolia"	"Combretaceae"	"Angiosperm"	0.629999999745832
"1468"	"Buchenavia tetraphylla"	"Combretaceae"	"Angiosperm"	1.27500000049675
"1469"	"Buchenavia viridiflora"	"Combretaceae"	"Angiosperm"	1.99000000052456
"1475"	"Buddleja asiatica"	"Scrophulariaceae"	"Angiosperm"	1.31500000048691
"1476"	"Buddleja davidii"	"Scrophulariaceae"	"Angiosperm"	1.24999999960724
"1482"	"Bulnesia arborea"	"Zygophyllaceae"	"Angiosperm"	1.79000000026373
"1484"	"Bunchosia argentea"	"Malpighiaceae"	"Angiosperm"	1.88999999986477
"1496"	"Burkea africana"	"Leguminosae"	"Angiosperm"	3.29999999844097
"1505"	"Bursera simaruba"	"Burseraceae"	"Angiosperm"	1.40999999944999
"1506"	"Bursera tomentosa"	"Burseraceae"	"Angiosperm"	1.66999999928413
"1508"	"Butea monosperma"	"Leguminosae"	"Angiosperm"	3.08000000004471
"1510"	"Buxus macowanii"	"Buxaceae"	"Angiosperm"	6.41000000043217
"1513"	"Buxus sempervirens"	"Buxaceae"	"Angiosperm"	2.06999999942603
"1516"	"Byrsonima arthropoda"	"Malpighiaceae"	"Angiosperm"	1.65000000014439
"1520"	"Byrsonima crassifolia"	"Malpighiaceae"	"Angiosperm"	1.9700000004927
"1521"	"Byrsonima crispa"	"Malpighiaceae"	"Angiosperm"	3.15000000051174
"1525"	"Byrsonima laevigata"	"Malpighiaceae"	"Angiosperm"	1.90500000080264
"1528"	"Byrsonima ligustrifolia"	"Malpighiaceae"	"Angiosperm"	1.02999999975121
"1532"	"Byrsonima putumayensis"	"Malpighiaceae"	"Angiosperm"	1.1300000003116
"1533"	"Byrsonima sericea"	"Malpighiaceae"	"Angiosperm"	2.35999999991146
"1534"	"Byrsonima spicata"	"Malpighiaceae"	"Angiosperm"	0.879999999568699
"1537"	"Byrsonima wadsworthii"	"Malpighiaceae"	"Angiosperm"	1.47000000030775
"1538"	"Cabralea canjerana"	"Meliaceae"	"angiosperm"	2.90000000002196
"1539"	"Cabralea canjerana"	"Meliaceae"	"Angiosperm"	2.66999999889954
"1545"	"Caesalpinia coriaria"	"Leguminosae"	"Angiosperm"	1.83500000090551
"1547"	"Caesalpinia eriostachys"	"Leguminosae"	"Angiosperm"	2.12000000067009
"1548"	"Caesalpinia gaumeri"	"Leguminosae"	"Angiosperm"	1.99000000052456
"1550"	"Caesalpinia granadillo"	"Leguminosae"	"Angiosperm"	2.43999999925553
"1551"	"Caesalpinia mollis"	"Leguminosae"	"Angiosperm"	2.5200000012012
"1555"	"Caesalpinia sappan"	"Leguminosae"	"Angiosperm"	1.36000000034277
"1558"	"Calamus heteroideus"	"Arecaceae"	"Angiosperm"	1.08999999973725
"1574"	"Calliandra eriophylla"	"Leguminosae"	"Angiosperm"	0.0999999999994046
"1578"	"Calliandra trinervia"	"Leguminosae"	"Angiosperm"	1.03999999984059
"1580"	"Callicarpa americana"	"Lamiaceae"	"Angiosperm"	1.14999999956857
"1582"	"Callicarpa japonica"	"Lamiaceae"	"Angiosperm"	0.759999999773338
"1584"	"Callicarpa pentandra"	"Lamiaceae"	"Angiosperm"	1.37499999983701
"1589"	"Calligonum mongolicum"	"Polygonaceae"	"Angiosperm"	5.87000000093917
"1603"	"Callitris columellaris"	"Cupressaceae"	"Gymnosperm"	2.47000000088948
"1623"	"Calodendrum capense"	"Rutaceae"	"Angiosperm"	2.04999999969185
"1628"	"Calophyllum brasiliense"	"Clusiaceae"	"Angiosperm"	0.91000000042883
"1630"	"Calophyllum calaba"	"Clusiaceae"	"Angiosperm"	0.419999999875984
"1639"	"Calophyllum longifolium"	"Clusiaceae"	"Angiosperm"	1.49999999983775
"1642"	"Calophyllum nodosum"	"Clusiaceae"	"Angiosperm"	1.0100000001483
"1648"	"Calophyllum polyanthum"	"Clusiaceae"	"Angiosperm"	2.87999999957418
"1660"	"Calothamnus quadrifidus"	"Myrtaceae"	"Angiosperm"	2.83000000097594
"1667"	"Calycogonium squamulosum"	"Melastomataceae"	"Angiosperm"	1.4200000005493
"1669"	"Calycophyllum candidissimum"	"Rubiaceae"	"Angiosperm"	1.21000000047353
"1670"	"Calycophyllum megistocaulum"	"Rubiaceae"	"Angiosperm"	2.00000000088011
"1674"	"Calyptranthes bipennis"	"Myrtaceae"	"Angiosperm"	1.29999999939226
"1682"	"Calyptranthes plicata"	"Myrtaceae"	"Angiosperm"	1.37000000021915
"1683"	"Calyptranthes ruiziana"	"Myrtaceae"	"Angiosperm"	1.28999999951808
"1684"	"Calyptranthes speciosa"	"Myrtaceae"	"Angiosperm"	1.19499999954175
"1686"	"Calyptrogyne costatifrons"	"Arecaceae"	"Angiosperm"	1.32000000053027
"1687"	"Calytrix alpestris"	"Myrtaceae"	"Angiosperm"	4.95000000207603
"1688"	"Calytrix flavescens"	"Myrtaceae"	"Angiosperm"	2.45000000108624
"1691"	"Camellia chekiangoleosa"	"Theaceae"	"angiosperm"	1.34999999939204
"1692"	"Camellia cordifolia"	"Theaceae"	"Angiosperm"	0.659999999974699
"1695"	"Camellia fraterna"	"Theaceae"	"Angiosperm"	0.894999999738017
"1696"	"Camellia furfuracea"	"Theaceae"	"Angiosperm"	2.13000000059356
"1698"	"Camellia japonica"	"Theaceae"	"Angiosperm"	2.13000000059356
"1700"	"Camellia oleifera"	"Theaceae"	"Angiosperm"	1.34000000004982
"1704"	"Camellia sinensis"	"Theaceae"	"Angiosperm"	0.939999999735002
"1708"	"Campomanesia aromatica"	"Myrtaceae"	"Angiosperm"	2.21000000103945
"1712"	"Campomanesia lineatifolia"	"Myrtaceae"	"Angiosperm"	1.65000000014439
"1716"	"Campsiandra angustifolia"	"Leguminosae"	"Angiosperm"	2.18000000043383
"1719"	"Campylotropis delavayi"	"Leguminosae"	"angiosperm"	1.46000000040844
"1722"	"Cananga odorata"	"Annonaceae"	"Angiosperm"	1.2200000003109
"1724"	"Canarium album"	"Burseraceae"	"Angiosperm"	0.989999999854966
"1734"	"Canarium denticulatum"	"Burseraceae"	"Angiosperm"	0.570000000087518
"1735"	"Canarium dichotomum"	"Burseraceae"	"Angiosperm"	1.8099999994973
"1750"	"Canarium pilosum"	"Burseraceae"	"Angiosperm"	0.570000000087518
"1754"	"Canarium schweinfurtii"	"Burseraceae"	"Angiosperm"	2.32000000074653
"1767"	"Canthium horridum"	"Rubiaceae"	"Angiosperm"	0.819999999773547
"1768"	"Canthium inerme"	"Rubiaceae"	"Angiosperm"	1.34499999992764
"1771"	"Capirona decorticans"	"Rubiaceae"	"Angiosperm"	2.41000000119882
"1775"	"Capparis aristiguetae"	"Capparaceae"	"Angiosperm"	3.20499999880571
"1776"	"Capparis baducca"	"Capparaceae"	"Angiosperm"	0.914999999731553
"1779"	"Capparis detonsa"	"Capparaceae"	"Angiosperm"	1.89999999967245
"1780"	"Capparis indica"	"Capparaceae"	"Angiosperm"	3.65999999848741
"1781"	"Capparis maroniensis"	"Capparaceae"	"Angiosperm"	3.25999999876571
"1788"	"Caragana jubata"	"Leguminosae"	"Angiosperm"	2.72999999946255
"1789"	"Caragana korshinskii"	"Leguminosae"	"Angiosperm"	3.28500000020835
"1791"	"Caragana microphylla"	"Leguminosae"	"Angiosperm"	2.45499999939488
"1796"	"Caragana stenophylla"	"Leguminosae"	"Angiosperm"	2.47000000088948
"1797"	"Caragana tibetica"	"Leguminosae"	"Angiosperm"	2.38000000075355
"1798"	"Caraipa densifolia"	"Calophyllaceae"	"Angiosperm"	1.56500000001234
"1799"	"Caraipa grandifolia"	"Calophyllaceae"	"Angiosperm"	1.49999999983775
"1800"	"Caraipa heterocarpa"	"Calophyllaceae"	"Angiosperm"	0.800000000251368
"1802"	"Caraipa myrcioides"	"Calophyllaceae"	"Angiosperm"	1.0499999998221
"1803"	"Caraipa punctulata"	"Calophyllaceae"	"Angiosperm"	1.65000000014439
"1805"	"Carallia brachiata"	"Rhizophoraceae"	"Angiosperm"	2.14999999969992
"1808"	"Carapa guianensis"	"Meliaceae"	"Angiosperm"	1.95499999914502
"1810"	"Carapa procera"	"Meliaceae"	"Angiosperm"	1.8600000005113
"1812"	"Cardwellia sublimis"	"Proteaceae"	"Angiosperm"	1.47000000030775
"1817"	"Cariniana estrellensis"	"Lecythidaceae"	"Angiosperm"	1.26000000004613
"1818"	"Cariniana ianeirensis"	"Lecythidaceae"	"Angiosperm"	1.03999999984059
"1824"	"Carissa bispinosa"	"Apocynaceae"	"Angiosperm"	1.65999999938837
"1825"	"Carissa spinarum"	"Apocynaceae"	"Angiosperm"	2.1850000009886
"1830"	"Carpinus betulus"	"Betulaceae"	"Angiosperm"	1.05500000007593
"1831"	"Carpinus caroliniana"	"Betulaceae"	"Angiosperm"	0.970000000470167
"1832"	"Carpinus cordata"	"Betulaceae"	"Angiosperm"	0.719999999979866
"1840"	"Carpinus tschonoskii"	"Betulaceae"	"Angiosperm"	0.715000000206013
"1842"	"Carpinus viminea"	"Betulaceae"	"Angiosperm"	1.1300000003116
"1844"	"Carpotroche longifolia"	"Achariaceae"	"Angiosperm"	1.80500000038836
"1845"	"Carya alba"	"Juglandaceae"	"Angiosperm"	1.20000000024725
"1848"	"Carya cordiformis"	"Juglandaceae"	"Angiosperm"	1.14999999956857
"1849"	"Carya floridana"	"Juglandaceae"	"Angiosperm"	1.1300000003116
"1850"	"Carya glabra"	"Juglandaceae"	"Angiosperm"	1.1449999999929
"1852"	"Carya illinoinensis"	"Juglandaceae"	"Angiosperm"	0.950000000368173
"1856"	"Carya ovata"	"Juglandaceae"	"Angiosperm"	1.63000000029557
"1861"	"Caryocar brasiliense"	"Caryocaraceae"	"Angiosperm"	1.72000000030038
"1862"	"Caryocar glabrum"	"Caryocaraceae"	"Angiosperm"	1.67999999930252
"1864"	"Caryocar microcarpum"	"Caryocaraceae"	"Angiosperm"	1.47000000030775
"1869"	"Caryodaphnopsis fosteri"	"Lauraceae"	"Angiosperm"	1.94499999986305
"1870"	"Caryodaphnopsis tomentosa"	"Lauraceae"	"Angiosperm"	1.1599999998628
"1872"	"Caryodendron orinocense"	"Euphorbiaceae"	"Angiosperm"	2.33000000098417
"1875"	"Caryota maxima"	"Arecaceae"	"Angiosperm"	1.26999999940247
"1876"	"Caryota mitis"	"Arecaceae"	"Angiosperm"	1.10999999964009
"1878"	"Cascabela thevetia"	"Apocynaceae"	"Angiosperm"	1.30999999972089
"1879"	"Casearia aculeata"	"Salicaceae"	"Angiosperm"	1.81999999983856
"1880"	"Casearia arborea"	"Salicaceae"	"Angiosperm"	1.30999999972089
"1881"	"Casearia arguta"	"Salicaceae"	"Angiosperm"	1.88500000018855
"1883"	"Casearia combaymensis"	"Salicaceae"	"Angiosperm"	0.520000000211465
"1884"	"Casearia commersoniana"	"Salicaceae"	"Angiosperm"	1.44000000059341
"1886"	"Casearia corymbosa"	"Salicaceae"	"Angiosperm"	2.2200000002571
"1888"	"Casearia decandra"	"Salicaceae"	"Angiosperm"	1.48000000033149
"1894"	"Casearia gossypiosperma"	"Salicaceae"	"Angiosperm"	0.994999999824427
"1895"	"Casearia grandiflora"	"Salicaceae"	"Angiosperm"	4.5600000021601
"1900"	"Casearia guianensis"	"Salicaceae"	"Angiosperm"	0.989999999854966
"1901"	"Casearia javitensis"	"Salicaceae"	"Angiosperm"	1.53499999993989
"1906"	"Casearia nigricans"	"Salicaceae"	"Angiosperm"	1.18999999985311
"1907"	"Casearia nitida"	"Salicaceae"	"Angiosperm"	1.32000000053027
"1910"	"Casearia pitumba"	"Salicaceae"	"Angiosperm"	1.24000000047499
"1912"	"Casearia prunifolia"	"Salicaceae"	"Angiosperm"	0.840000000121613
"1913"	"Casearia sylvestris"	"Salicaceae"	"Angiosperm"	1.88000000029731
"1917"	"Casearia ulmifolia"	"Salicaceae"	"Angiosperm"	0.78000000023283
"1919"	"Cassia abbreviata"	"Leguminosae"	"Angiosperm"	4.61999999956735
"1922"	"Cassia cowanii"	"Leguminosae"	"Angiosperm"	0.650000000060095
"1925"	"Cassia fistula"	"Leguminosae"	"Angiosperm"	1.38999999980179
"1933"	"Cassine aethiopica"	"Celastraceae"	"Angiosperm"	1.93000000016059
"1939"	"Cassine transvaalensis"	"Celastraceae"	"Angiosperm"	1.69999999989431
"1942"	"Cassinia laevis"	"Compositae"	"Angiosperm"	2.39999999915064
"1947"	"Cassipourea guianensis"	"Rhizophoraceae"	"Angiosperm"	2.16000000065648
